id,pd_idf_score
478,1.5761730892465784
479,2.99330771731427
480,3.1563978445142635
481,3.1563978445142635
485,0.0
491,5.613008172309481
492,4.262684748413868
497,7.057566377121108
500,4.338852868683399
501,0.0
508,1.541088189826121
511,1.541088189826121
516,9.50986880777572
517,0.0
524,3.9601610158346308
533,4.191923685045248
536,5.212335226405883
542,0.0
544,7.924820024575959
549,4.1234503216219744
551,3.7066370189447087
557,3.0091362493504272
559,1.945259381970801
562,3.7066370189447087
563,5.6518964009155095
568,2.245330242488802
571,2.245330242488802
572,3.4137606607561333
573,0.0
576,9.655143959212662
581,8.5521994363732
582,8.404114780412431
583,7.181612204458667
584,7.181612204458667
585,3.4264929342059163
591,2.623174867935248
593,10.045279996534877
595,2.623174867935248
600,13.236717397539326
605,4.186393628394876
606,3.628896088955489
611,0.8707734413340309
619,14.48958873557363
626,2.789806208986115
630,5.1552738275625085
634,3.1563978445142635
635,10.125706424062786
636,5.311070964838399
637,0.0
640,2.1781909396511736
642,12.327738537025212
643,4.069014699146042
644,5.4543255434058215
646,2.77191386080178
652,9.440028873251265
653,0.0
659,0.0
660,0.0
661,3.391503942355851
662,3.0445465483429466
663,6.525521093088367
666,10.99718399707146
668,4.471662903983092
669,3.326338826738664
670,4.335949765618873
671,4.335949765618873
674,12.725966164213716
677,2.623256509962814
679,9.871880093545048
680,7.359065978589085
682,2.5980497500799236
686,6.843878840262324
687,4.635137391625558
688,4.461169628267253
690,6.289064803824485
691,3.3024751098874474
696,1.1684304182673313
700,4.990963154740055
712,9.809575832207873
713,6.933549840212591
715,7.35418974633999
718,3.6250667782464197
722,3.6250667782464197
726,7.034721200504396
731,1.665748569447247
734,0.0
737,0.0
739,3.8640013791541867
740,0.8707734413340309
742,8.340492319745092
743,6.190218969187852
745,5.820685870305751
748,0.0
749,5.045621567277919
751,7.924820024575959
753,0.0
756,2.863491616164185
758,3.667789880076762
759,0.0
760,3.912650070542874
763,10.488548646418547
764,0.0
765,3.703353454914519
771,2.1781909396511736
773,0.0
778,3.1483123748467103
784,2.573838565740763
787,2.573838565740763
790,3.493209889713249
791,4.218799764616594
800,5.544329568756447
801,0.7255898749033445
811,7.295973504866453
812,0.0
817,0.0
818,0.0
819,0.0
824,3.3481845253016242
826,1.8976666350594695
828,6.230717771967771
831,9.533087133667241
832,4.393278351329621
837,5.10883180729793
843,7.14157908954423
844,4.335949765618873
847,6.8952006073948
852,2.8229231392013783
857,8.801086545676174
862,9.03323254194204
867,0.0
868,3.3251163876584098
869,2.7471186640852276
872,2.7471186640852276
876,6.943990771564232
878,3.3251163876584098
881,5.020362492695906
882,3.3251163876584098
885,3.3251163876584098
886,1.6857632975130818
893,4.976082921890523
894,0.0
895,2.88225549290776
898,2.7307526794017214
899,9.997898389523547
902,6.116788098247279
908,10.606130919098876
909,10.606130919098876
910,17.902104423965326
912,0.0
918,3.1997948767795883
922,0.0
923,2.307806532046972
928,0.0
929,0.8707734413340309
934,4.044880974631241
940,10.581827710153203
944,0.0
954,6.957843634586761
958,6.957843634586761
962,2.37470686414055
963,0.0
969,9.336094300147229
974,0.0
978,0.7110517164573172
984,5.96947298433353
991,8.058374379682085
1000,3.855223632043052
1001,0.0
1004,7.485551418269915
1007,3.0234378974984573
1008,3.0234378974984573
1019,3.1741075332972093
1020,10.081013635530827
1022,7.6322207559081425
1026,7.189574781000902
1028,0.0
1031,0.7255898749033445
1038,17.837647280836187
1040,0.0
1051,7.095780223540198
1053,7.4607923781283105
1056,0.0
1060,5.815557076410068
1062,9.843286889550185
1065,4.061439021856624
1068,4.061439021856624
1072,4.6848352364975225
1073,3.3481845253016242
1074,6.5825018715569925
1076,6.100270732524913
1080,0.0
1081,8.841110756450114
1083,2.90665757517064
1084,3.144017269944709
1086,4.783002797921837
1090,2.956860293649281
1095,0.0
1097,1.8976666350594695
1098,1.8976666350594695
1101,0.0
1103,3.114158405350185
1104,0.0
1107,3.3481845253016242
1108,0.0
1116,9.534225790421612
1121,0.916495690672126
1128,0.9279555705220456
1129,0.9279555705220456
1132,0.9279555705220456
1134,11.06504478485016
1135,4.3604009032552575
1138,3.881768756741408
1142,3.881768756741408
1145,6.076921992505136
1146,9.458447234811091
1148,3.881768756741408
1151,3.881768756741408
1155,2.870699618539964
1159,4.898175473269816
1164,0.7110517164573172
1165,0.0
1168,7.827199385600261
1171,3.995612194393712
1172,6.741049927567542
1176,3.995612194393712
1177,3.8315871912065487
1180,0.0
1185,4.448721334740686
1191,5.67726188286351
1192,5.67726188286351
1195,1.8763452227511968
1196,6.948533817413838
1205,2.623174867935248
1206,6.1442338559460286
1208,3.904908445093813
1212,2.54985030650684
1215,0.0
1216,1.8976666350594695
1218,4.191923685045248
1220,0.0
1224,7.095780223540198
1227,2.4166252267285766
1228,4.432361051635478
1230,4.432361051635478
1231,4.432361051635478
1237,5.547110640157412
1238,10.97049471299416
1243,11.106316423632872
1248,7.295973504866453
1252,6.6647268928542305
1253,6.6647268928542305
1257,0.0
1266,0.0
1267,0.0
1273,3.09544018909166
1275,5.416912136333188
1276,9.575891665659082
1279,2.993227937820156
1287,6.530274285387973
1289,5.136657087020136
1291,3.8178738871046107
1296,3.106152664325463
1300,0.0
1302,5.520882437321625
1303,5.72759544723974
1316,0.7255898749033445
1317,2.44612743856465
1320,7.910816663620231
1323,0.0
1326,4.315385932311042
1335,5.89267702934475
1338,11.349139259674827
1340,3.105614306304385
1344,4.335949765618873
1345,4.335949765618873
1347,6.090850512493154
1348,4.191923685045248
1349,4.4555446177491485
1355,1.3209665382925448
1356,3.1466641410540115
1357,0.0
1359,10.2802274137565
1364,5.838683957872597
1366,7.611229976920568
1377,0.0
1387,0.0
1388,0.0
1394,0.0
1395,3.7322924177461196
1397,5.692526815412925
1399,13.981356959402275
1401,7.910816663620231
1403,9.286983175135713
1405,9.575891665659082
1408,0.0
1414,3.628896088955489
1419,10.125706424062786
1422,2.6001853497105487
1427,3.727077982229682
1431,0.0
1433,5.768026395116004
1434,2.698356761795906
1436,2.870699618539964
1439,0.0
1443,8.058374379682085
1444,0.0
1449,3.83940409309816
1453,7.187075940810323
1454,7.187075940810323
1458,1.4886696562065311
1468,3.455851459768269
1471,6.525521093088367
1472,0.0
1473,0.0
1479,0.0
1481,7.583692327012171
1483,3.2371486170761234
1486,6.5833353092583025
1487,7.219689764327635
1490,4.346543709936048
1491,7.583692327012171
1492,3.2371486170761234
1496,3.2371486170761234
1497,4.56273326472163
1501,3.2371486170761234
1504,0.0
1506,6.107052867405649
1509,0.0
1512,7.181706175824511
1528,8.700337934462791
1538,1.8763452227511968
1542,6.070822694420556
1546,4.016805040545352
1548,2.4807080112740056
1554,4.602184965416906
1560,0.9279555705220456
1561,0.9279555705220456
1562,0.0
1568,4.738628405579724
1569,13.280359928404849
1571,0.9279555705220456
1572,4.338852868683399
1576,5.309860246539761
1577,9.2963399573702
1578,6.8241363943353575
1587,8.45551578683778
1588,9.534225790421612
1593,10.2802274137565
1595,8.27642629712462
1609,0.0
1610,7.189910795776382
1612,3.106691312332023
1616,0.0
1617,2.399898435084732
1622,3.002408963894542
1624,3.002408963894542
1627,5.47381492646364
1633,5.684110335300001
1634,5.001800523414334
1637,8.427098998152152
1640,2.1852414976478407
1643,10.2802274137565
1645,8.408202364260863
1647,3.069669633320098
1648,3.069669633320098
1653,0.0
1654,0.0
1655,9.612879496990153
1656,5.763657991815241
1657,3.0333964069503168
1661,10.877322502916249
1664,2.6490891567007178
1667,3.439345421449463
1669,7.454816395330223
1670,4.437640502771649
1671,2.7274285766178825
1672,2.7274285766178825
1673,2.7274285766178825
1675,2.7274285766178825
1677,12.261686513627943
1681,0.0
1691,2.77191386080178
1692,6.124775833595761
1696,0.0
1702,2.163607568019481
1703,2.163607568019481
1704,2.37470686414055
1705,2.37470686414055
1713,2.37470686414055
1715,2.37470686414055
1721,7.454816395330223
1722,5.978909875520645
1724,4.356511976824903
1726,4.315385932311042
1731,0.0
1733,0.0
1738,0.0
1740,3.4947971916338214
1741,0.0
1742,3.4947971916338214
1746,6.809125268219793
1749,3.0074644434220708
1753,6.481002178726575
1762,4.191923685045248
1765,9.409182729709904
1771,1.5963633162373754
1774,2.3513381111122706
1777,3.3156578173183298
1779,1.1684304182673313
1780,3.3024751098874474
1782,2.0849261089394573
1784,6.394971969655899
1785,8.186731438883955
1786,0.0
1790,6.224940901897451
1797,21.73332199474047
1804,1.6621839571431856
1805,4.702553612590744
1811,5.523243161414807
1815,3.507230450265821
1816,4.1942036508001594
1818,2.1781909396511736
1821,4.741226013852398
1824,8.63358394775258
1829,0.9279555705220456
1830,0.0
1835,0.0
1841,1.2019495847909412
1844,9.083304975592318
1845,0.0
1846,9.083304975592318
1847,2.6291728865838007
1848,3.09544018909166
1851,1.4886696562065311
1852,8.17539409680237
1853,6.372146895976446
1855,4.072649203330905
1858,3.5116177724336275
1861,6.458482955782531
1862,2.3579129400528283
1867,2.1114858296434638
1868,5.192643839970322
1870,5.192643839970322
1872,0.0
1875,8.349847890978966
1881,7.515908263911186
1883,1.2947524837601596
1894,3.114158405350185
1896,7.283512788577152
1899,1.8976666350594695
1907,8.330285132684123
1914,0.0
1915,4.007301874150819
1918,2.863491616164185
1920,4.042056202859663
1921,2.3513381111122706
1922,2.3513381111122706
1923,2.3766527772039785
1924,3.959354282841952
1927,3.2768111385095597
1931,2.3513381111122706
1933,5.066688811884299
1939,0.0
1941,0.0
1943,0.6732815890622716
1956,3.249407380075729
1959,4.3093960024141476
1961,0.0
1963,0.0
1964,2.947626617702336
1966,0.0
1967,0.8707734413340309
1970,0.8707734413340309
1977,4.656519316380235
1979,1.55275244075196
1982,1.665748569447247
1983,6.209271757132195
1987,5.309860246539761
1989,0.9279555705220456
1994,4.072649203330905
1998,4.437640502771649
2000,2.7274285766178825
2001,2.7274285766178825
2002,4.131431125705985
2003,2.7274285766178825
2006,5.763225150417156
2008,4.131431125705985
2011,0.7255898749033445
2013,4.563218330187671
2019,0.0
2021,0.0
2022,10.115194548825384
2023,2.892205823760928
2024,0.0
2025,3.1164369227625364
2029,0.0
2037,10.215040940316037
2039,4.393278351329621
2041,5.242904501476415
2042,0.0
2047,5.044972695279543
2050,3.20810846385496
2052,0.0
2056,6.147497048697954
2060,0.0
2062,0.0
2064,0.0
2065,0.0
2066,0.0
2070,5.133150354247565
2073,3.599104046915224
2074,0.0
2081,4.315385932311042
2082,4.985815873897568
2083,6.493576871962215
2085,9.226797347881622
2086,9.226797347881622
2088,0.0
2089,0.0
2095,0.0
2097,8.440976557551927
2098,8.440976557551927
2103,0.0
2106,0.0
2107,11.386545591389254
2109,9.57195897641188
2113,3.9619077411695724
2115,5.008852719490831
2117,2.0474577952847874
2118,5.440056573604623
2126,0.0
2130,2.289078493681327
2133,0.8707734413340309
2136,5.5109968437758585
2137,0.0
2139,6.33417396680694
2146,6.862454339662785
2148,5.684110335300001
2149,5.686787426092151
2151,4.035724523791517
2153,1.1684304182673313
2154,3.106152664325463
2157,4.274583082592795
2158,7.3747736876566865
2160,0.0
2163,0.0
2166,5.663056926102168
2167,5.663056926102168
2169,0.0
2173,0.0
2176,0.0
2181,6.215670219703781
2182,7.691524686290723
2188,9.015869256653653
2189,8.83884508763903
2190,8.83884508763903
2201,0.0
2204,0.0
2206,3.106152664325463
2210,0.0
2211,9.023432313244069
2218,1.8763452227511968
2222,2.870699618539964
2224,4.072649203330905
2226,9.619582228135258
2237,6.147497048697954
2242,5.0404067683776175
2245,7.807442124500843
2248,1.8763452227511968
2251,0.0
2257,3.6250667782464197
2258,3.6250667782464197
2259,3.6250667782464197
2270,10.606130919098876
2273,2.623174867935248
2275,0.0
2277,7.422105128599629
2279,5.2027352950339525
2281,6.951438390061506
2283,5.462154743481932
2284,0.0
2288,5.021815467633024
2291,0.0
2292,0.0
2293,2.88225549290776
2297,2.88225549290776
2298,5.021815467633024
2299,3.912650070542874
2300,0.0
2303,0.0
2306,2.245330242488802
2310,5.021815467633024
2312,5.021815467633024
2315,0.0
2321,6.534417675987698
2323,2.1781909396511736
2325,3.7066370189447087
2326,5.88467281563006
2328,5.88467281563006
2333,2.1781909396511736
2334,1.945259381970801
2339,3.7066370189447087
2346,0.0
2351,4.169840768757499
2359,4.10112401934173
2365,4.4102939576068
2369,3.0811580103268583
2374,3.870140718746289
2375,8.280141377035017
2381,0.8707734413340309
2385,1.1684304182673313
2393,1.1684304182673313
2398,0.9279555705220456
2403,1.945259381970801
2409,7.212639206330968
2410,3.106691312332023
2413,4.635137391625558
2416,3.0091362493504272
2420,3.7593312542050725
2421,2.7307526794017214
2423,0.0
2424,2.7307526794017214
2426,5.613008172309481
2433,2.7307526794017214
2435,6.314368063824054
2439,2.870699618539964
2442,4.072649203330905
2443,4.072649203330905
2448,5.008852719490831
2449,0.0
2451,1.4505178902421547
2453,2.0474577952847874
2455,4.143014710358354
2456,5.440056573604623
2461,3.5689662642061
2462,3.5689662642061
2464,4.979172368219254
2465,0.0
2466,1.410206104013154
2468,4.559825691577764
2470,16.99690460041721
2471,4.928740622542377
2474,0.7255898749033445
2475,6.155533411199962
2478,1.9260489022855385
2484,3.958308833863743
2485,3.5914802044600025
2489,2.1852414976478407
2490,0.0
2500,4.6514560144236885
2502,2.1114858296434638
2507,0.0
2513,8.519216536938352
2514,6.144509672797803
2515,7.795572575098436
2516,5.0721885946626415
2534,2.82414091893377
2535,10.388476119125254
2538,10.388476119125254
2539,9.266267711029746
2540,4.143014710358354
2545,3.20810846385496
2551,3.20810846385496
2555,4.855489774419654
2556,3.6250667782464197
2562,5.637646096758962
2571,5.762468534983587
2575,4.384139347601793
2578,2.870699618539964
2581,0.8707734413340309
2582,3.628896088955489
2585,0.0
2592,6.124775833595761
2598,10.849291110396384
2604,3.334226584392565
2605,5.797282401232457
2608,8.660124978207875
2616,11.539085522488243
2617,3.8851592497545266
2621,7.794499096871244
2622,4.965045282238902
2626,8.506692965735528
2627,0.0
2628,2.3579129400528283
2636,5.715960775442035
2642,0.0
2643,6.4597419362045105
2654,5.2228501436740125
2657,0.0
2660,1.4886696562065311
2662,2.7307526794017214
2666,3.20810846385496
2669,3.20810846385496
2670,2.82414091893377
2671,7.180367655270294
2672,8.362071222805763
2673,10.17745101955288
2675,10.388476119125254
2677,2.198406681860927
2680,0.7631463032948498
2685,6.623006916006602
2686,2.198406681860927
2688,2.198406681860927
2691,6.147497048697954
2695,6.9286447612948265
2696,6.9286447612948265
2697,17.902104423965326
2698,4.494547360539748
2700,5.390931111847024
2704,4.182336577814114
2708,0.0
2709,2.3579129400528283
2710,3.720906436187632
2712,6.168585775110507
2715,4.393278351329621
2725,4.025505163161881
2728,1.2947524837601596
2729,2.145723955614228
2733,6.314830619917226
2735,6.525521093088367
2736,8.45551578683778
2737,9.534225790421612
2741,11.849505596943642
2744,5.385846153517683
2750,4.929087751021967
2752,10.606130919098876
2755,7.422105128599629
2758,8.015945626173039
2768,9.049051010709118
2777,2.37470686414055
2782,0.0
2784,6.847891290070133
2785,10.683331425524246
2786,5.526924751777588
2787,6.477373212039203
2791,7.146345785649719
2796,1.5284460792935353
2798,3.190630036436721
2800,7.325034398020226
2802,1.5284460792935353
2808,4.871412223986183
2816,0.0
2818,1.625748236208926
2820,2.3513381111122706
2823,4.945188869359253
2826,2.44612743856465
2831,9.864521769633818
2833,10.115194548825384
2834,2.892205823760928
2835,10.05934014663937
2836,7.167134322878442
2838,7.080302847726943
2839,3.710226334202281
2841,7.3747736876566865
2845,12.604371419043634
2846,3.237967637913654
2847,0.9279555705220456
2853,7.896634526351593
2855,5.922630650405807
2859,6.085480466503965
2861,4.338852868683399
2865,3.4681498469063112
2866,3.4681498469063112
2867,9.051387184994942
2869,6.100270732524913
2870,5.791385245003225
2871,4.432361051635478
2872,4.432361051635478
2874,0.0
2875,4.432361051635478
2876,4.432361051635478
2880,2.482402314054165
2882,2.482402314054165
2883,3.2730457691117825
2885,0.9279555705220456
2887,0.9279555705220456
2892,3.2570733806368013
2894,5.602163579226538
2895,6.206589264343661
2896,5.344603194983634
2897,0.0
2898,9.449515503039251
2899,0.0
2901,6.612242382975202
2902,7.37091976167909
2905,2.6205205863503744
2909,0.0
2912,5.211743524926963
2914,4.548370812602998
2915,4.609422632717136
2918,4.548370812602998
2920,0.0
2921,5.344603194983634
2924,2.623174867935248
2932,0.0
2935,10.870888220350363
2943,3.439345421449463
2944,3.439345421449463
2949,0.9279555705220456
2958,2.5980497500799236
2964,5.38358327866944
2966,8.844030379612217
2968,2.863491616164185
2971,4.096178628086864
2973,4.585498046631891
2974,8.681676674718755
2975,4.096178628086864
2976,0.0
2980,6.243139952388562
2984,0.0
2987,1.710211926153767
2990,0.0
2991,0.0
3002,0.0
3004,1.55275244075196
3008,0.0
3010,0.0
3012,0.0
3013,0.0
3017,3.6569475194688894
3021,1.1684304182673313
3026,6.803085290932334
3029,2.134044691620116
3030,4.927389335593606
3032,0.0
3036,2.178403864170237
3039,0.0
3044,0.0
3050,10.849291110396384
3055,5.797282401232457
3056,5.797282401232457
3066,8.915910654552995
3067,3.8851592497545266
3069,6.508334117689774
3070,4.196719857308741
3076,3.455851459768269
3078,9.483551499458347
3079,6.525521093088367
3082,3.245160986597128
3086,0.0
3089,2.8056293239253574
3092,5.875298957245455
3096,3.6186858007610767
3098,0.0
3101,5.0829342315615005
3104,2.90665757517064
3105,4.379041414102696
3114,10.181373012305409
3115,3.09757352323408
3116,6.705452084447316
3121,9.336094300147229
3126,8.147963575890168
3127,1.8763452227511968
3128,0.0
3134,1.8976666350594695
3135,10.069308140692009
3136,18.639962700559202
3138,6.716201840045222
3139,0.8707734413340309
3140,2.9137403847714367
3143,3.7845138261054676
3144,2.9137403847714367
3147,0.0
3151,7.074498482818734
3159,5.7052799367689335
3161,6.7986947085390135
3163,3.0998340672078473
3165,3.3251163876584098
3170,7.374753286817285
3171,0.0
3172,0.0
3179,8.560876302495608
3181,3.069669633320098
3187,5.5926920469657215
3190,7.454816395330223
3192,0.0
3194,0.0
3199,1.8763452227511968
3200,8.147963575890168
3202,1.8763452227511968
3211,8.010641326634168
3213,3.1741075332972093
3214,3.1741075332972093
3215,3.1741075332972093
3223,3.1741075332972093
3225,5.344603194983634
3227,0.0
3229,0.0
3231,0.9279555705220456
3232,4.666723486554477
3235,2.44612743856465
3238,3.6820554572355846
3241,4.448721334740686
3246,0.0
3249,0.0
3250,2.993227937820156
3254,0.0
3256,2.7307526794017214
3260,3.443702487257846
3268,0.0
3270,9.03323254194204
3272,2.6298415592934368
3274,2.623256509962814
3276,12.70848326349675
3281,0.0
3285,7.3747736876566865
3288,3.5689662642061
3292,3.5689662642061
3295,0.0
3301,3.5689662642061
3304,0.0
3309,0.0
3311,0.0
3312,2.390640334305937
3314,0.0
3315,0.0
3322,10.595274570133064
3323,0.0
3327,8.84212797719309
3328,7.198883021193023
3330,9.152134033498758
3331,0.0
3333,4.448721334740686
3338,5.982763462568078
3341,4.006152476429144
3342,5.982763462568078
3344,6.102221682265678
3346,6.102221682265678
3348,0.0
3354,5.980538763448033
3356,3.1741075332972093
3359,7.8747325715273675
3360,5.980538763448033
3366,0.0
3369,2.451989283681779
3374,2.451989283681779
3388,3.6091112709397257
3389,4.716668163070733
3391,0.0
3392,7.3747736876566865
3397,3.6525740194695846
3400,0.0
3403,2.1114858296434638
3406,0.9279555705220456
3407,3.0234378974984573
3410,2.825622205581515
3411,3.9931489620358813
3412,2.095482326976412
3414,6.840177406413577
3416,2.77191386080178
3417,5.383553733606207
3418,5.383553733606207
3422,5.383553733606207
3430,8.067920868216632
3440,4.754418819105968
3443,6.280280632292937
3446,0.0
3447,2.44612743856465
3449,5.692526815412925
3453,7.910816663620231
3457,4.177671662338047
3460,0.0
3470,12.233331287872815
3471,13.859079524081741
3473,2.7583974313429813
3475,4.035949666584119
3477,0.922118268284868
3479,3.20810846385496
3485,4.437640502771649
3486,2.7274285766178825
3487,3.943920346908598
3488,4.891036144637363
3490,3.943920346908598
3491,2.7274285766178825
3494,4.437640502771649
3496,5.654132273062364
3499,2.4116601317530986
3506,0.0
3507,0.0
3509,0.0
3513,10.971495419584318
3515,2.1114858296434638
3516,6.383053577748637
3517,2.1114858296434638
3520,1.9260489022855385
3521,0.0
3522,6.202811467267816
3523,3.2371486170761234
3535,9.76447817800523
3536,13.001626795081354
3540,3.2371486170761234
3541,3.2371486170761234
3543,3.9601610158346308
3552,0.0
3553,5.322563466330369
3558,3.9152730701105343
3561,2.7307526794017214
3564,0.916495690672126
3570,2.7307526794017214
3576,4.454130637184445
3578,6.937231431948531
3579,0.0
3580,3.20810846385496
3583,6.147497048697954
3584,3.20810846385496
3590,0.8707734413340309
3591,4.555227982329135
3597,3.20810846385496
3604,6.147497048697954
3606,4.389812031390428
3610,0.0
3611,2.993227937820156
3612,0.0
3614,0.0
3615,1.55275244075196
3616,0.0
3618,0.0
3624,5.617091784599356
3625,10.388476119125254
3627,3.20810846385496
3629,6.623006916006602
3632,4.594999305756031
3635,0.0
3636,0.0
3638,3.249407380075729
3639,8.716484215506949
3640,4.842910054780916
3641,3.3414823538192513
3643,16.041520450016968
3647,3.905438500827313
3651,9.358175874804232
3657,1.8482486908374185
3658,11.713940301247902
3661,9.804485295254093
3665,5.311070964838399
3669,5.216945362073884
3675,3.4136125098847283
3678,0.0
3680,6.8952006073948
3683,6.782722623968111
3685,1.9333554774679769
3690,0.0
3692,4.555227982329135
3695,9.50986880777572
3699,10.388476119125254
3700,3.20810846385496
3702,10.388476119125254
3704,5.425207975346701
3708,6.058159247174786
3710,7.295973504866453
3715,6.356204106662114
3718,0.0
3719,0.0
3720,4.084918790294317
3723,2.37470686414055
3725,3.628896088955489
3726,2.4166252267285766
3727,2.4166252267285766
3731,1.3255846476455069
3736,0.0
3737,5.88467281563006
3739,0.0
3750,6.758196760870491
3758,3.20810846385496
3760,10.127406622828822
3763,0.0
3769,6.0010593295205465
3773,9.495818951266692
3777,8.969461537940015
3778,6.383777226165556
3781,2.0474577952847874
3784,2.6586815563921573
3786,6.871670109984606
3791,7.9557835502047265
3792,6.245571624050959
3793,11.263715028865063
3794,8.357057453694424
3796,6.683694311813876
3800,4.607004251852854
3802,3.881768756741408
3803,10.15775954334237
3807,3.6842158020995526
3809,7.9557835502047265
3811,6.32835267745811
3821,0.7255898749033445
3822,1.625748236208926
3823,2.3513381111122706
3824,0.7255898749033445
3826,0.0
3828,0.0
3830,0.0
3835,5.8039710681002905
3838,7.181706175824511
3844,4.928740622542377
3846,0.0
3851,0.7255898749033445
3858,4.754418819105968
3859,4.754418819105968
3861,4.754418819105968
3868,4.754418819105968
3878,9.50986880777572
3882,5.018800939604439
3883,2.988429464121603
3887,6.360362395865549
3890,2.808024534651312
3893,2.623174867935248
3894,0.8707734413340309
3895,0.8707734413340309
3900,5.5109968437758585
3901,11.94457452429127
3904,5.642437638899432
3906,0.0
3909,4.4102939576068
3913,0.0
3914,6.607518534943019
3916,3.20810846385496
3917,6.534447290593624
3918,2.1781909396511736
3921,6.282352770222296
3924,8.566246842915893
3926,4.548370812602998
3929,4.714259513411964
3930,2.6116140455341714
3933,2.6116140455341714
3934,5.539910653207569
3935,0.0
3937,0.0
3940,2.4807080112740056
3942,2.3579129400528283
3947,0.9279555705220456
3952,6.190218969187852
3956,2.342075878296814
3959,2.7583974313429813
3960,0.7255898749033445
3966,3.737187527930301
3968,6.843878840262324
3971,8.991364127962083
3977,3.0091362493504272
3979,0.0
3980,3.443702487257846
3984,0.0
3985,4.727862014505289
3988,8.294305020436754
3990,5.453451889408633
3994,8.541369353908019
3997,4.191923685045248
4001,4.436426097883648
4003,0.0
4004,2.537881466374394
4006,2.537881466374394
4010,2.44612743856465
4011,4.754418819105968
4013,4.754418819105968
4015,4.754418819105968
4016,5.480008694009313
4018,0.7255898749033445
4020,0.0
4022,3.7322924177461196
4023,5.692526815412925
4026,6.380167055314894
4031,2.7471186640852276
4035,5.7052799367689335
4036,1.4487711649072132
4043,3.0998340672078473
4046,2.482402314054165
4048,3.3251163876584098
4049,0.0
4051,13.73419515186767
4054,2.7471186640852276
4056,4.580781056753752
4058,9.03323254194204
4059,5.838683957872597
4061,2.6205205863503744
4064,2.195153235763728
4069,6.739868986918319
4071,7.201933347674576
4074,11.033520538881124
4078,7.827199385600261
4080,4.471662903983092
4082,3.995612194393712
4083,3.8315871912065487
4085,5.491206669175509
4092,1.55275244075196
4093,0.0
4096,1.410206104013154
4097,4.754418819105968
4099,0.7255898749033445
4101,4.754418819105968
4103,4.754418819105968
4106,5.480008694009313
4108,8.426666202012683
4115,10.734957582554001
4120,5.936436827332653
4121,2.308291380541318
4124,4.353735321694678
4125,5.936436827332653
4127,5.980538763448033
4129,5.797282401232457
4131,8.717909693599864
4132,4.702442445896172
4137,4.871412223986183
4138,3.069669633320098
4142,8.404114780412431
4146,5.0479056435884795
4147,8.481014292498486
4148,9.466721885924006
4149,5.5926920469657215
4154,7.895163225281737
4155,0.0
4160,0.0
4161,3.628896088955489
4163,3.628896088955489
4172,4.016805040545352
4176,4.016805040545352
