id,average_early_score
1867,0.01652892561983471
1868,0.012396694214876033
1870,0.012396694214876033
1872,55.0
1875,0.5565217391304348
1881,0.07758620689655173
1883,0.6724137931034483
1894,0.06060606060606061
1896,0.030303030303030304
1899,0.045454545454545456
1907,0.019417475728155338
1914,53.0
1915,0.02054794520547945
1918,0.7397260273972602
1920,0.6986301369863014
1921,0.050505050505050504
1922,0.050505050505050504
1923,0.2828282828282828
1924,0.26262626262626265
1927,0.2727272727272727
1931,0.050505050505050504
1933,0.26262626262626265
1939,164.0
1941,83.0
1943,0.030120481927710843
1956,0.11627906976744186
1959,0.02
1961,75.0
1963,34.0
1964,0.14705882352941177
1966,34.0
1967,0.2345679012345679
1970,0.2345679012345679
1977,0.3142857142857143
1979,0.22857142857142856
1982,0.02857142857142857
1983,0.2714285714285714
1987,0.0392156862745098
1989,0.25862068965517243
1994,0.14655172413793102
1998,0.021739130434782608
2000,0.028985507246376812
2001,0.028985507246376812
2002,0.2391304347826087
2003,0.028985507246376812
2006,0.21739130434782608
2008,0.2391304347826087
2011,0.04
2013,0.15333333333333332
2019,85.0
2021,85.0
2022,0.1
2023,0.023529411764705882
2024,85.0
2025,0.15384615384615385
2029,87.0
2037,0.07692307692307693
2039,0.008333333333333333
2041,0.005555555555555556
2042,180.0
2047,0.13043478260869565
2050,0.08333333333333333
2052,36.0
2056,0.3333333333333333
2060,36.0
2062,59.0
2064,59.0
2065,59.0
2066,59.0
2070,0.23728813559322035
2073,0.15254237288135594
2074,59.0
2081,0.12121212121212122
2082,0.09090909090909091
2083,0.09090909090909091
2085,0.02877697841726619
2086,0.02877697841726619
2088,139.0
2089,139.0
2095,46.0
2097,0.04504504504504505
2098,0.04504504504504505
2103,90.0
2106,90.0
2107,0.022222222222222223
2109,0.012722646310432571
2113,0.18452380952380953
2115,0.0
2117,0.44047619047619047
2118,0.05357142857142857
2126,157.0
2130,0.8214285714285714
2133,0.023809523809523808
2136,0.44642857142857145
2137,84.0
2139,0.09821428571428571
2146,0.10714285714285714
2148,0.4642857142857143
2149,0.06578947368421052
2151,0.11842105263157894
2153,0.024
2154,0.088
2157,0.056
2158,0.02
2160,53.0
2163,53.0
2166,0.22641509433962265
2167,0.22641509433962265
2169,53.0
2173,53.0
2176,53.0
2181,0.13859649122807016
2182,0.018421052631578946
2188,0.05
2189,0.11052631578947368
2190,0.11052631578947368
2201,42.0
2204,42.0
2206,0.07142857142857142
2210,65.0
2211,0.046153846153846156
2218,0.16923076923076924
2222,0.1509433962264151
2224,0.2169811320754717
2226,0.052959501557632405
2237,0.030373831775700934
2242,0.16883116883116883
2245,0.07792207792207792
2248,0.017543859649122806
2251,114.0
2257,0.10215053763440861
2258,0.10215053763440861
2259,0.10215053763440861
2270,0.003787878787878788
2273,0.045454545454545456
2275,132.0
2277,0.056818181818181816
2279,0.1125
2281,0.13125
2283,0.15625
2284,101.0
2288,0.09405940594059406
2291,101.0
2292,101.0
2293,0.09900990099009901
2297,0.09900990099009901
2298,0.09405940594059406
2299,0.07920792079207921
2300,101.0
2303,101.0
2306,0.2376237623762376
2310,0.09405940594059406
2312,0.09405940594059406
2315,101.0
2321,0.2608695652173913
2323,0.1956521739130435
2325,0.1983695652173913
2326,0.26358695652173914
2328,0.26358695652173914
2333,0.1956521739130435
2334,0.125
2339,0.1983695652173913
2346,97.0
2351,0.5901639344262295
2359,0.2619047619047619
2365,0.08333333333333333
2369,0.25925925925925924
2374,0.56
2375,0.38666666666666666
2381,0.08
2385,0.5769230769230769
2393,0.5769230769230769
2398,0.30303030303030304
2403,0.1917808219178082
2409,0.13013698630136986
2410,0.0045662100456621
2413,0.0182648401826484
2416,0.12557077625570776
2420,0.5409090909090909
2421,0.0847457627118644
2423,59.0
2424,0.0847457627118644
2426,0.13559322033898305
2433,0.2
2435,0.14285714285714285
2439,0.0
2442,0.020833333333333332
2443,0.020833333333333332
2448,0.0
2449,94.0
2451,0.02127659574468085
2453,0.26595744680851063
2455,0.22872340425531915
2456,0.05319148936170213
2461,0.0
2462,0.0
2464,0.009615384615384616
2465,52.0
2466,0.019230769230769232
2468,0.18867924528301888
2470,0.16352201257861634
2471,0.3490566037735849
2474,0.49056603773584906
2475,0.16981132075471697
2478,0.4942528735632184
2484,0.019230769230769232
2485,0.30198019801980197
2489,0.19680851063829788
2490,47.0
2500,0.0375
2502,0.041666666666666664
2507,41.0
2513,0.15723270440251574
2514,0.2169811320754717
2515,0.3018867924528302
2516,0.03333333333333333
2534,0.09375
2535,0.1076388888888889
2538,0.1076388888888889
2539,0.15104166666666666
2540,0.06338028169014084
2545,0.01834862385321101
2551,0.01834862385321101
2555,0.3777777777777778
2556,0.125
2562,0.24107142857142858
2571,0.27
2575,0.12727272727272726
2578,0.14545454545454545
2581,0.06
2582,0.78
2585,50.0
2592,0.04421768707482993
2598,0.027979274611398965
2604,0.031088082901554404
2605,0.03367875647668394
2608,0.19430051813471502
2616,0.025906735751295335
2617,0.038860103626943004
2621,0.08290155440414508
2622,0.125
2626,0.10984848484848485
2627,88.0
2628,0.14204545454545456
2636,0.3072916666666667
2642,213.0
2643,0.02112676056338028
2654,0.11194029850746269
2657,67.0
2660,0.04477611940298507
2662,0.22388059701492538
2666,0.09375
2669,0.09375
2670,0.015625
2671,0.0078125
2672,0.2552083333333333
2673,0.11979166666666667
2675,0.036458333333333336
2677,0.078125
2680,0.046875
2685,0.09375
2686,0.078125
2688,0.078125
2691,0.2109375
2695,0.08536585365853659
2696,0.08536585365853659
2697,0.1793478260869565
2698,0.10869565217391304
2700,0.34782608695652173
2704,0.07417582417582418
2708,182.0
2709,0.3732394366197183
2710,0.07042253521126761
2712,0.26291079812206575
2715,0.018115942028985508
2725,0.27702702702702703
2728,0.17567567567567569
2729,0.9324324324324325
2733,0.24553571428571427
2735,0.3125
2736,0.36607142857142855
2737,0.08482142857142858
2741,0.09210526315789473
2744,0.039473684210526314
2750,0.021164021164021163
2752,0.018518518518518517
2755,0.03968253968253968
2758,0.18446601941747573
2768,0.3662551440329218
2777,0.053763440860215055
2782,52.0
2784,0.03225806451612903
2785,0.02903225806451613
2786,0.0
2787,0.06129032258064516
2791,0.6210526315789474
2796,0.375
2798,0.20833333333333334
2800,0.2
2802,0.375
2808,0.023622047244094488
2816,102.0
2818,0.0
2820,0.014705882352941176
2823,0.01556420233463035
2826,0.06896551724137931
2831,0.07407407407407407
2833,0.1043956043956044
2834,0.03296703296703297
2835,0.4230769230769231
2836,0.8131868131868132
2838,0.3854166666666667
2839,0.23958333333333334
2841,0.020833333333333332
2845,0.21794871794871795
2846,0.23076923076923078
2847,0.8111111111111111
2853,0.01893939393939394
2855,0.011363636363636364
2859,0.04054054054054054
2861,0.05102040816326531
2865,0.3283582089552239
2866,0.3283582089552239
2867,0.05223880597014925
2869,0.0
2870,0.018518518518518517
2871,0.028985507246376812
2872,0.028985507246376812
2874,69.0
2875,0.028985507246376812
2876,0.028985507246376812
2880,0.023809523809523808
2882,0.023809523809523808
2883,0.04473684210526316
2885,0.04736842105263158
2887,0.04736842105263158
2892,0.11578947368421053
2894,0.09122807017543859
2895,0.19270833333333334
2896,0.01098901098901099
2897,91.0
2898,0.2692307692307692
2899,92.0
2901,0.04807692307692308
2902,0.11956521739130435
2905,0.9827586206896551
2909,58.0
2912,0.3284313725490196
2914,0.0234375
2915,0.0
2918,0.0234375
2920,128.0
2921,0.023255813953488372
2924,0.046242774566473986
2932,173.0
2935,0.2042389210019268
2943,0.2358490566037736
2944,0.2358490566037736
2949,0.24528301886792453
2958,0.2534722222222222
2964,0.24074074074074073
2966,0.021097046413502112
2968,0.05063291139240506
2971,0.07348242811501597
2973,0.01597444089456869
2974,0.04472843450479233
2975,0.07348242811501597
2976,313.0
2980,0.1501597444089457
2984,27.0
2987,0.48148148148148145
2990,27.0
2991,27.0
3002,27.0
3004,0.37037037037037035
3008,27.0
3010,27.0
3012,27.0
3013,27.0
3017,0.0945945945945946
3021,0.6486486486486487
3026,0.16071428571428573
3029,0.08333333333333333
3030,0.06944444444444445
3032,31.0
3036,0.10152284263959391
3039,197.0
3044,73.0
3050,0.02213114754098361
3055,0.02663934426229508
3056,0.02663934426229508
3066,0.020491803278688523
3067,0.030737704918032786
3069,0.027322404371584702
3070,0.2716049382716049
3076,0.02564102564102564
3078,0.0641025641025641
3079,0.14743589743589744
3082,0.6153846153846154
3086,86.0
3089,0.8488372093023255
3092,0.4883720930232558
3096,0.0036231884057971015
3098,138.0
3101,0.2391304347826087
3104,0.028985507246376812
3105,0.021739130434782608
3114,0.10714285714285714
3115,0.2619047619047619
3116,0.2698412698412699
3121,0.158974358974359
3126,0.0
3127,0.075
3128,120.0
3134,0.5909090909090909
3135,0.08415841584158416
3136,0.0858085808580858
3138,0.04242424242424243
3139,0.07142857142857142
3140,0.05357142857142857
3143,0.0625
3144,0.05357142857142857
3147,56.0
3151,0.03879310344827586
3159,0.030516431924882625
3161,0.028169014084507043
3163,0.056338028169014086
3165,0.035211267605633804
3170,0.1443850267379679
3171,118.0
3172,118.0
3179,0.3644067796610169
3181,0.11864406779661017
3187,0.078125
3190,0.013888888888888888
3192,150.0
3194,56.0
3199,0.03787878787878788
3200,0.007575757575757576
3202,0.03787878787878788
3211,0.2033898305084746
3213,0.06060606060606061
3214,0.06060606060606061
3215,0.06060606060606061
3223,0.06060606060606061
3225,0.10714285714285714
3227,67.0
3229,67.0
3231,0.09302325581395349
3232,0.046511627906976744
3235,0.02531645569620253
3238,0.012658227848101266
3241,0.16666666666666666
3246,85.0
3249,85.0
3250,0.21176470588235294
3254,85.0
3256,0.225
3260,0.1
3268,44.0
3270,0.09090909090909091
3272,0.03076923076923077
3274,0.046153846153846156
3276,0.2512820512820513
3281,61.0
3285,0.016129032258064516
3288,0.07766990291262135
3292,0.07766990291262135
3295,103.0
3301,0.07766990291262135
3304,143.0
3309,143.0
3311,143.0
3312,0.18181818181818182
3314,143.0
3315,143.0
3322,0.056962025316455694
3323,51.0
3327,0.25120772946859904
3328,0.07246376811594203
3330,0.007246376811594203
3331,69.0
3333,0.175
3338,0.015151515151515152
3341,0.020202020202020204
3342,0.015151515151515152
3344,0.5
3346,0.5
3348,76.0
3354,0.07333333333333333
3356,0.41333333333333333
3359,0.23333333333333334
3360,0.07333333333333333
3366,74.0
3369,0.044444444444444446
3374,0.044444444444444446
3388,0.08955223880597014
3389,0.04477611940298507
3391,67.0
3392,0.014925373134328358
3397,0.10267857142857142
3400,112.0
3403,0.16964285714285715
3406,0.2903225806451613
3407,0.1774193548387097
3410,0.25806451612903225
3411,0.14516129032258066
3412,0.06451612903225806
3414,0.12903225806451613
3416,0.5588235294117647
3417,0.052941176470588235
3418,0.052941176470588235
3422,0.052941176470588235
3430,0.07058823529411765
3440,0.05
3443,0.19393939393939394
3446,110.0
3447,0.05454545454545454
3449,0.09090909090909091
3453,0.03333333333333333
3457,0.017857142857142856
3460,58.0
3470,0.02
3471,0.22
3473,0.15979381443298968
3475,0.25257731958762886
3477,0.08695652173913043
3479,0.021739130434782608
3485,0.27350427350427353
3486,0.008547008547008548
3487,0.01282051282051282
3488,0.05555555555555555
3490,0.01282051282051282
3491,0.008547008547008548
3494,0.27350427350427353
3496,0.18803418803418803
3499,0.1590909090909091
3506,50.0
3507,50.0
3509,50.0
3513,0.08333333333333333
3515,0.46153846153846156
3516,0.25
3517,0.46153846153846156
3520,0.3584905660377358
3521,53.0
3522,0.20754716981132076
3523,0.032
3535,0.013333333333333334
3536,0.018
3540,0.032
3541,0.032
3543,0.05508474576271186
3552,101.0
3553,0.034653465346534656
3558,0.025925925925925925
3561,0.027777777777777776
3564,0.1111111111111111
3570,0.027777777777777776
3576,0.0763888888888889
3578,0.07476635514018691
3579,107.0
3580,0.028037383177570093
3583,0.2102803738317757
3584,0.028037383177570093
3590,0.5081967213114754
3591,0.0
3597,0.042682926829268296
3604,0.14634146341463414
3606,0.25914634146341464
3610,69.0
3611,0.463768115942029
3612,69.0
3614,69.0
3615,0.11594202898550725
3616,69.0
3618,69.0
3624,0.1320754716981132
3625,0.018867924528301886
3627,0.04716981132075472
3629,0.04716981132075472
3632,0.11428571428571428
3635,35.0
3636,35.0
3638,0.11403508771929824
3639,0.20695970695970695
3640,0.038461538461538464
3641,0.5384615384615384
3643,0.12307692307692307
3647,0.08241758241758242
3651,0.3838383838383838
3657,0.096045197740113
3658,0.07062146892655367
3661,0.031746031746031744
3665,0.3958333333333333
3669,0.014285714285714285
3675,0.009523809523809525
3678,37.0
3680,0.2972972972972973
3683,0.045871559633027525
3685,0.024390243902439025
3690,29.0
3692,0.046875
3695,0.15306122448979592
3699,0.019841269841269844
3700,0.047619047619047616
3702,0.019841269841269844
3704,0.12403100775193798
3708,0.06741573033707865
3710,0.35
3715,0.0
3718,71.0
3719,71.0
3720,0.06338028169014084
3723,0.07042253521126761
3725,0.03508771929824561
3726,0.12280701754385964
3727,0.12280701754385964
3731,0.10526315789473684
3736,92.0
3737,0.09239130434782608
3739,92.0
3750,0.049586776859504134
3758,0.05511811023622047
3760,0.047244094488188976
3763,127.0
3769,0.07874015748031496
3773,0.291044776119403
3777,0.06521739130434782
3778,0.02830188679245283
3781,0.0
3784,0.0
3786,0.007936507936507936
3791,0.05026455026455026
3792,0.01984126984126984
3793,0.023809523809523808
3794,0.023809523809523808
3796,0.22751322751322753
3800,0.4090909090909091
3802,0.0
3803,0.05555555555555556
3807,0.054455445544554455
3809,0.0594059405940594
3811,0.04455445544554455
3821,0.10891089108910891
3822,0.297029702970297
3823,0.20297029702970298
3824,0.10891089108910891
3826,32.0
3828,32.0
3830,32.0
3835,0.15467625899280577
3838,0.1618705035971223
3844,0.21171171171171171
3846,111.0
3851,0.04504504504504504
3858,0.2032967032967033
3859,0.2032967032967033
3861,0.2032967032967033
3868,0.2032967032967033
3878,0.06481481481481481
3882,0.16666666666666666
3883,0.8842105263157894
3887,0.06097560975609756
3890,0.8048780487804879
3893,0.07317073170731707
3894,0.0975609756097561
3895,0.0975609756097561
3900,0.10119047619047619
3901,0.10119047619047619
3904,0.0
3906,50.0
3909,0.02
3913,50.0
3914,0.023622047244094488
3916,0.031496062992125984
3917,0.03543307086614173
3918,0.042105263157894736
3921,0.015789473684210527
3924,0.09743589743589744
3926,0.11728395061728394
3929,0.11419753086419752
3930,0.16049382716049382
3933,0.16049382716049382
3934,0.10802469135802469
3935,162.0
3937,162.0
3940,0.07222222222222222
3942,0.027777777777777776
3947,0.041666666666666664
3952,0.1411764705882353
3956,0.0684931506849315
3959,0.0661764705882353
3960,0.014705882352941176
3966,0.022935779816513763
3968,0.013761467889908258
3971,0.024464831804281346
3977,0.12614678899082568
3979,41.0
3980,0.0
3984,73.0
3985,0.4315068493150685
3988,0.14726027397260275
3990,0.31050228310502287
3994,0.0273972602739726
3997,0.0625
4001,0.025
4003,100.0
4004,0.08695652173913043
4006,0.08695652173913043
4010,0.01818181818181818
4011,0.06363636363636363
4013,0.06363636363636363
4015,0.06363636363636363
4016,0.1606060606060606
4018,0.35454545454545455
4020,110.0
4022,0.04090909090909091
4023,0.03636363636363636
4026,0.1787878787878788
4031,0.040145985401459854
4035,0.0316301703163017
4036,0.029197080291970802
4043,0.058394160583941604
4046,0.0072992700729927005
4048,0.0364963503649635
4049,137.0
4051,0.01824817518248175
4054,0.040145985401459854
4056,0.030303030303030304
4058,0.023809523809523808
4059,0.07317073170731707
4061,0.044444444444444446
4064,0.6043956043956044
4069,0.336996336996337
4071,0.06043956043956044
4074,0.12087912087912088
4078,0.15384615384615385
4080,0.04395604395604396
4082,0.06593406593406594
4083,0.24175824175824176
4085,0.014084507042253521
4092,0.676056338028169
4093,71.0
4096,0.028169014084507043
4097,0.051181102362204724
4099,0.2047244094488189
4101,0.051181102362204724
4103,0.051181102362204724
4106,0.10236220472440945
4108,0.031496062992125984
4115,0.03543307086614173
4120,0.29133858267716534
4121,0.047244094488188976
4124,0.3438320209973753
4125,0.29133858267716534
4127,0.01968503937007874
4129,0.06756756756756757
4131,0.15015015015015015
