id,TitleVecSim,DescriptionVecSim
826,0.6988362669944763,0.4867163300514221
828,0.9495802521705629,0.5322518944740295
831,0.6599984169006348,0.4199154675006866
832,0.6599984169006348,0.4199154675006866
837,0.884506106376648,0.5733378529548645
843,0.8114021420478821,0.7302184104919434
844,0.7055590152740479,0.6711888313293457
847,0.7190885543823242,0.5364288687705994
852,0.6556959748268127,0.4737113714218139
857,0.8632370233535767,0.6594445705413818
862,0.8596621751785278,0.7886441349983215
867,0.3310800492763519,0.4365232288837433
868,0.7761296033859253,0.5588483214378357
869,0.6255029439926147,0.5517456531524658
872,0.7854539752006531,0.5942052006721497
876,0.3476515412330627,0.3356040716171264
878,0.7761296033859253,0.5588483214378357
881,0.8057363033294678,0.6358405947685242
882,0.7761296033859253,0.5588483214378357
885,0.7761296033859253,0.5588483214378357
886,0.5646118521690369,0.5998989343643188
893,0.7639591693878174,0.4869927167892456
894,0.3917812407016754,0.4476379752159118
895,0.3755506873130798,0.5056123733520508
898,0.4651366174221039,0.259662389755249
899,0.5934027433395386,0.5571209192276001
902,0.5527639389038086,0.5858930945396423
908,0.8465868234634399,0.3452381193637848
909,0.8465868234634399,0.3452381193637848
910,0.6768279075622559,0.5848255157470703
912,0.1905815750360489,0.4780611991882324
918,0.1456170082092285,0.4587244689464569
922,0.1451852470636367,0.3599057793617248
923,0.8442398309707642,0.4798170328140259
928,0.0878933072090148,0.2986204922199249
929,0.565742015838623,0.5574809312820435
934,0.8342190980911255,0.6139506101608276
940,0.6650351285934448,0.5996242761611938
944,0.3851099014282226,0.4382754564285278
954,0.7870196104049683,0.6002612709999084
958,0.7421495318412781,0.5194443464279175
962,0.5540651679039001,0.4085463881492615
963,0.417724609375,0.2278819531202316
969,0.8313103914260864,0.4754481911659241
974,0.0,0.0
978,0.6662759780883789,0.630183756351471
984,0.7815233469009399,0.6039937138557434
991,0.7264151573181152,0.6756866574287415
1000,0.6167815923690796,0.6100616455078125
1001,0.0,0.0
1004,0.5274490118026733,0.5313452482223511
1007,0.6055508852005005,0.5401383638381958
1008,0.6182723641395569,0.6309692859649658
1019,0.6638827323913574,0.5870978832244873
1020,0.8243767619132996,0.6297298669815063
1022,0.6643269062042236,0.6171877384185791
1026,0.6820114850997925,0.6387360095977783
1028,0.2957659065723419,0.2952792048454284
1031,0.3789262175559997,0.5609927177429199
1038,0.8179793953895569,0.7443243265151978
1040,0.3234783709049225,0.3847289085388183
1051,0.6151697039604187,0.526610791683197
1053,0.7872220277786255,0.7411205768585205
1056,0.0,0.0
1060,0.6130831241607666,0.5846085548400879
1062,0.5986250638961792,0.5333329439163208
1065,0.6572402119636536,0.5759624242782593
1068,0.6923099756240845,0.591478168964386
1072,0.6141350269317627,0.6046193242073059
1073,0.5753244161605835,0.4938743412494659
1074,0.8965659737586975,0.5733688473701477
1076,0.7040719389915466,0.4584787487983703
1080,0.3725371956825256,0.3743741810321808
1081,0.0,0.0
1083,0.6235330700874329,0.534861147403717
1084,0.3359840512275696,0.4480634033679962
1086,0.5426813960075378,0.6664943695068359
1090,0.4685858488082886,0.4755740761756897
1095,0.3145977258682251,0.3252184987068176
1097,0.5173026323318481,0.4059703052043915
1098,0.4543763399124145,0.388888418674469
1101,0.1973399519920349,0.2865093946456909
1103,0.615951657295227,0.4457749128341675
1104,0.3981525897979736,0.4849771857261657
1107,0.4935415983200073,0.4791711568832397
1108,0.3459396064281463,0.3853196501731872
1116,0.8108723163604736,0.6382662057876587
1121,0.6463258266448975,0.5376773476600647
1128,0.587517499923706,0.517252504825592
1129,0.587517499923706,0.517252504825592
1132,0.6094147562980652,0.6774564385414124
1134,0.6945264339447021,0.6577202081680298
1135,0.7645552158355713,0.6460652947425842
1138,0.0,0.0
1142,0.0,0.0
1145,0.835307776927948,0.6145817041397095
1146,0.7573972940444946,0.6258552074432373
1148,0.1930777877569198,0.2651759386062622
1151,0.2792452275753021,0.2611265480518341
1155,0.5691713690757751,0.4708344936370849
1159,0.4016101956367492,0.3529233336448669
1164,0.3517146706581116,0.3630304634571075
1165,0.0,0.0
1168,0.6743556261062622,0.575929582118988
1171,0.6858154535293579,0.5505970120429993
1172,0.5647016167640686,0.371583878993988
1176,0.5522367358207703,0.5059423446655273
1177,0.5639978051185608,0.5290936231613159
1180,0.2650241553783417,0.3246740102767944
1185,0.5329293012619019,0.5435683131217957
1191,0.7475619912147522,0.573722779750824
1192,0.7477288246154785,0.6129429340362549
1195,0.6809836626052856,0.5833861827850342
1196,0.789745569229126,0.5654100775718689
1205,0.3756289482116699,0.4120678901672363
1206,0.0,0.0
1208,0.4340314567089081,0.5662261843681335
1212,0.4617276787757873,0.3776947855949402
1215,0.2065372616052627,0.3159294128417969
1216,0.234035313129425,0.3876840472221374
1218,0.6754047870635986,0.6020858287811279
1220,0.4749776422977447,0.471920371055603
1224,0.6121433973312378,0.5523672103881836
1227,0.1990052014589309,0.5237576961517334
1228,0.7317702174186707,0.652073085308075
1230,0.8153587579727173,0.6529980301856995
1231,0.8922890424728394,0.6487247943878174
1237,0.7123001217842102,0.5903810262680054
1238,0.642964780330658,0.643092155456543
1243,0.8556995391845703,0.8437286615371704
1248,0.7104233503341675,0.5040720105171204
1252,0.7898884415626526,0.5438283681869507
1253,0.7322888374328613,0.5481152534484863
1257,0.5472227334976196,0.3731642961502075
1266,0.0,0.0
1267,0.7340428829193115,0.258867859840393
1273,0.525058925151825,0.4064360857009887
1275,0.7829394340515137,0.3505113124847412
1276,0.7829394340515137,0.3505113124847412
1279,0.1205325797200203,0.4165602922439575
1287,0.5786862373352051,0.5092636346817017
1289,0.6654558181762695,0.6294330358505249
1291,0.4296793937683105,0.4731155335903168
1296,0.7750554084777832,0.4514915347099304
1300,0.0,0.0
1302,0.5228753089904785,0.5876036882400513
1303,0.6826112270355225,0.6064529418945312
1316,0.3140079975128174,0.4618939161300659
1317,0.3637060523033142,0.4303222894668579
1320,0.7056936621665955,0.4858713746070862
1323,0.3355092406272888,0.3873592019081116
1326,0.6392521858215332,0.6971349716186523
1335,0.6840476989746094,0.7522717118263245
1338,0.6110097169876099,0.3270429968833923
1340,0.6867091059684753,0.7576762437820435
1344,0.6852768659591675,0.6244701743125916
1345,0.6708157062530518,0.6136659979820251
1347,0.6753599643707275,0.5972272157669067
1348,0.4602570831775665,0.5891381502151489
1349,0.7632869482040405,0.6247341632843018
1355,0.2579824924468994,0.365100085735321
1356,0.3175491094589233,0.558469831943512
1357,0.6494340896606445,0.4875586330890655
1359,0.3414452970027923,0.4740605354309082
1364,0.7161539793014526,0.7148783206939697
1366,0.6815770864486694,0.6972781419754028
1377,0.0,0.0
1387,0.3809565901756286,0.5249869227409363
1388,0.3256664276123047,0.3679338097572326
1394,0.0,0.0
1395,0.5727847218513489,0.4767232835292816
1397,0.4705958068370819,0.4143765866756439
1399,0.7874308824539185,0.5790788531303406
1401,0.7393083572387695,0.4174645245075226
1403,0.5646162033081055,0.5994254350662231
1405,0.5653612613677979,0.3748135566711426
1408,0.228917121887207,0.2786388695240021
1414,0.5588400363922119,0.4597370028495788
1419,0.628659725189209,0.6098947525024414
1422,0.6191638708114624,0.5289696455001831
1427,0.7570672035217285,0.6599718332290649
1431,0.1719444394111633,0.2783429026603699
1433,0.5771057605743408,0.5010228753089905
1434,0.5299623012542725,0.5419594645500183
1436,0.3859127163887024,0.5921860933303833
1439,0.0,0.0
1443,0.6920793056488037,0.6307864785194397
1444,0.0820606350898742,0.116887092590332
1449,0.6164729595184326,0.4862999320030212
1453,0.5805509686470032,0.733608603477478
1454,0.5429859161376953,0.7000896334648132
1458,0.5375887155532837,0.6013611555099487
1468,0.7429789304733276,0.4457621574401855
1471,0.601711630821228,0.5141632556915283
1472,0.2922978401184082,0.2863768339157104
1473,0.3289758265018463,0.3633818626403808
1479,0.4539955854415893,0.4503437280654907
1481,0.7280463576316833,0.6440924406051636
1483,0.5452003479003906,0.5682389736175537
1486,0.5476661324501038,0.42204549908638
1487,0.6918519735336304,0.4746913611888885
1490,0.7015621662139893,0.5892488360404968
1491,0.7604894042015076,0.6162527799606323
1492,0.5957638621330261,0.4923402667045593
1496,0.5842268466949463,0.5386151671409607
1497,0.5997179746627808,0.5961288809776306
1501,0.5531178712844849,0.5364084839820862
1504,0.0,0.0
1506,0.4996703863143921,0.6439860463142395
1509,0.373816579580307,0.4492722153663635
1512,0.5477319955825806,0.6979738473892212
1528,0.6108967065811157,0.5968132019042969
1538,0.8214434385299683,0.6510983109474182
1542,0.5951508283615112,0.5500182509422302
1546,0.5812286138534546,0.4444825649261474
1548,0.441616415977478,0.4023242592811584
1554,0.7477118968963623,0.5884289145469666
1560,0.650891900062561,0.6162725687026978
1561,0.3386995494365692,0.2896932363510132
1562,0.1031233891844749,0.1025935485959053
1568,0.7722552418708801,0.6002076864242554
1569,0.679842472076416,0.6051590442657471
1571,0.5996733903884888,0.5481679439544678
1572,0.8725267648696899,0.4933297038078308
1576,0.0,0.0
1577,0.5052721500396729,0.2026566863059997
1578,0.5997954607009888,0.6249256134033203
1587,0.581064760684967,0.6090506315231323
1588,0.4801892340183258,0.5803769826889038
1593,0.1477393954992294,0.4243320524692535
1595,0.7247775793075562,0.6336308717727661
1609,0.2882905602455139,0.4994515180587768
1610,0.6116021871566772,0.6392683982849121
1612,0.391745924949646,0.6095126867294312
1616,0.2672429084777832,0.416864275932312
1617,0.4314631521701813,0.4775949120521545
1622,0.7461767792701721,0.4433387219905853
1624,0.5063613057136536,0.4636802673339844
1627,0.7682651281356812,0.6410306692123413
1633,0.4638743996620178,0.5434026718139648
1634,0.6480028629302979,0.6552898287773132
1637,0.5943694114685059,0.5011678338050842
1640,0.6278820633888245,0.4897350072860718
1643,0.4713372886180877,0.3557487428188324
1645,0.7018074989318848,0.6503576636314392
1647,0.5203285813331604,0.5078930258750916
1648,0.5171618461608887,0.4577329754829407
1653,0.3417367339134216,0.5494663715362549
1654,0.465053528547287,0.4448393285274505
1655,0.7025665640830994,0.5794311165809631
1656,0.7181065082550049,0.5463185906410217
1657,0.7355104684829712,0.5697439908981323
1661,0.6826798915863037,0.3947252929210663
1664,0.440900444984436,0.5171535611152649
1667,0.4027470648288727,0.5390383005142212
1669,0.0,0.0
1670,0.6751609444618225,0.5933274030685425
1671,0.6406958103179932,0.6102550625801086
1672,0.6406958103179932,0.6102550625801086
1673,0.6982131004333496,0.5145747661590576
1675,0.6982131004333496,0.5145747661590576
1677,0.6982131004333496,0.5145747661590576
1681,0.0,0.0
1691,0.2834857404232025,0.3756477236747741
1692,0.5224473476409912,0.5231192111968994
1696,0.2610688507556915,0.0849379003047943
1702,0.4403736591339111,0.4276460409164428
1703,0.4894383549690246,0.435017466545105
1704,0.578719437122345,0.48929363489151
1705,0.7691808342933655,0.5712001323699951
1713,0.821704089641571,0.6553826332092285
1715,0.7691808342933655,0.5712001323699951
1721,0.0,0.0
1722,0.5122166872024536,0.6341667175292969
1724,0.654129147529602,0.6477956771850586
1726,0.5901076793670654,0.7374013662338257
1731,0.2190340310335159,0.3991308808326721
1733,0.1782119870185852,0.4848791658878326
1738,0.0,0.0
1740,0.1815710812807083,0.4185794591903686
1741,0.2105130553245544,0.4198285341262817
1742,0.2097318768501281,0.4591396450996399
1746,0.7430505752563477,0.670665979385376
1749,0.7226579189300537,0.5984882116317749
1753,0.5847614407539368,0.5782160758972168
1762,0.6261041164398193,0.5103782415390015
1765,0.6200017929077148,0.5212997198104858
1771,0.5549494028091431,0.551868200302124
1774,0.711044430732727,0.5033925771713257
1777,0.2711345255374908,0.2976630628108978
1779,0.4945350885391235,0.6690335273742676
1780,0.6445622444152832,0.808544933795929
1782,0.603553056716919,0.7773914933204651
1784,0.5375842452049255,0.3925400674343109
1785,0.667640209197998,0.5678245425224304
1786,0.4731049835681915,0.483670026063919
1790,0.7419220209121704,0.5956882834434509
1797,0.725818395614624,0.5345523357391357
1804,0.7371059060096741,0.6245128512382507
1805,0.7264426946640015,0.6510734558105469
1811,0.7707765698432922,0.6833157539367676
1815,0.7443639039993286,0.6645147800445557
1816,0.750922679901123,0.6235010623931885
1818,0.6694612503051758,0.5339760780334473
1821,0.4105606079101562,0.3158341646194458
1824,0.7821593284606934,0.6161777973175049
1829,0.7362516522407532,0.5881228446960449
1830,0.7007116675376892,0.3423036634922027
1835,0.7291505336761475,0.2939983606338501
1841,0.6346014738082886,0.4310223758220672
1844,0.5707006454467773,0.513516902923584
1845,0.6200897097587585,0.3921142518520355
1846,0.6378321051597595,0.5491206645965576
1847,0.5426973104476929,0.4773464798927307
1848,0.1505536884069442,0.3813279271125793
1851,0.5700629353523254,0.4368425607681274
1852,0.8291010856628418,0.7241015434265137
1853,0.4733451008796692,0.6589093804359436
1855,0.6140763759613037,0.5951187610626221
1858,0.5496501922607422,0.4747055768966675
1861,0.6462558507919312,0.3461315333843231
1862,0.5415723919868469,0.5626534223556519
1867,0.5617691278457642,0.551262378692627
1868,0.4331708252429962,0.6123270988464355
1870,0.4018608331680298,0.5551559925079346
1872,0.0,0.0
1875,0.5512458682060242,0.5060335993766785
1881,0.6097992658615112,0.7059673070907593
1883,0.3890179395675659,0.4840896427631378
1894,0.51712566614151,0.4684474170207977
1896,0.4730180203914642,0.4246171712875366
1899,0.4220635294914245,0.417879194021225
1907,0.0,0.0
1914,0.1068747341632843,0.1086574643850326
1915,0.8312757015228271,0.6326432228088379
1918,0.3915849328041076,0.5269749164581299
1920,0.3769100904464721,0.5443863868713379
1921,0.7301647663116455,0.5749895572662354
1922,0.62005615234375,0.6009021997451782
1923,0.6017696857452393,0.5627795457839966
1924,0.4980249404907226,0.4809471070766449
1927,0.4286612570285797,0.416871577501297
1931,0.62005615234375,0.6009021997451782
1933,0.6447491645812988,0.6100145578384399
1939,0.5383733510971069,0.6263721585273743
1941,0.2803941965103149,0.3443954885005951
1943,0.6527957916259766,0.6052604913711548
1956,0.955713391304016,0.561469316482544
1959,0.7602670192718506,0.5216482877731323
1961,0.6925974488258362,0.539634644985199
1963,0.3113041818141937,0.3908640146255493
1964,0.5762828588485718,0.5650558471679688
1966,0.3236562609672546,0.4472138583660126
1967,0.3307989239692688,0.380064308643341
1970,0.2599328756332397,0.3745464384555816
1977,0.5108503103256226,0.5935715436935425
1979,0.3972358107566833,0.6305910348892212
1982,0.5321875214576721,0.6043089032173157
1983,0.3748222887516022,0.6403621435165405
1987,0.4878128170967102,0.0997100472450256
1989,0.1631769090890884,0.2938916385173797
1994,0.4186018109321594,0.5951571464538574
1998,0.647415041923523,0.5690780282020569
2000,0.6242672204971313,0.5253623723983765
2001,0.6693295240402222,0.5873222351074219
2002,0.6714251041412354,0.5045994520187378
2003,0.6673188209533691,0.4048861563205719
2006,0.6294198036193848,0.5520752668380737
2008,0.7875514030456543,0.5474146604537964
2011,0.4181584119796753,0.5298298001289368
2013,0.6509066820144653,0.633614182472229
2019,0.2222217172384262,0.2813916802406311
2021,0.4403947293758392,0.4591057300567627
2022,0.7183771133422852,0.7414948344230652
2023,0.6297810673713684,0.6332974433898926
2024,0.3539860248565674,0.3091211020946502
2025,0.3496541082859039,0.3647739291191101
2029,0.0,0.0
2037,0.7878433465957642,0.5807045698165894
2039,0.7484413385391235,0.4138035178184509
2041,0.7457931041717529,0.330706775188446
2042,0.3175920248031616,0.5416492819786072
2047,0.6300974488258362,0.5850034356117249
2050,0.7735040783882141,0.5308411121368408
2052,0.183506041765213,0.3010231256484985
2056,0.6584579944610596,0.6376009583473206
2060,0.6342611312866211,0.4251635074615478
2062,0.3932102024555206,0.3832975029945373
2064,0.3791747093200683,0.3606137037277221
2065,0.2825225591659546,0.284038245677948
2066,0.3801916241645813,0.3575659394264221
2070,0.5774256587028503,0.4197261929512024
2073,0.4851559996604919,0.5408644080162048
2074,0.3424022197723388,0.3141393065452575
2081,0.5757596492767334,0.623729944229126
2082,0.4583323895931244,0.5863220691680908
2083,0.5660901069641113,0.7117475867271423
2085,0.597429096698761,0.5552548170089722
2086,0.540160596370697,0.4664774239063263
2088,0.381208598613739,0.4057346284389496
2089,0.2978273034095764,0.3755323886871338
2095,0.5159637331962585,0.616732120513916
2097,1.000000238418579,0.668061375617981
2098,0.9058502316474916,0.6835842132568359
2103,0.3814683854579925,0.5436004996299744
2106,0.3879086375236511,0.53495854139328
2107,0.9082071781158448,0.7425805330276489
2109,0.4978377819061279,0.3644998669624328
2113,0.6320176720619202,0.6503534317016602
2115,0.2388749867677688,0.4769026041030884
2117,0.243338793516159,0.5300235748291016
2118,0.3695856928825378,0.5314211845397949
2126,0.0,0.0
2130,0.779496431350708,0.4334668815135956
2133,0.665865421295166,0.4912424385547638
2136,0.5748780369758606,0.5554854869842529
2137,0.4255181550979614,0.2863456010818481
2139,0.5947558283805847,0.6066038608551025
2146,0.5775646567344666,0.5997472405433655
2148,0.5304948091506958,0.5768337845802307
2149,0.7260991334915161,0.6367501020431519
2151,0.4944049715995788,0.5377029776573181
2153,0.3135357499122619,0.6164228320121765
2154,0.52992844581604,0.4703050851821899
2157,0.4459531605243683,0.6695355772972107
2158,0.6706004738807678,0.6259446144104004
2160,0.5237884521484375,0.3200048208236694
2163,0.4941434264183044,0.2982099652290344
2166,0.6949851512908936,0.3801217079162597
2167,0.6471390724182129,0.3922148942947387
2169,0.7567009925842285,0.5502951145172119
2173,0.799460232257843,0.4708364605903625
2176,0.60770583152771,0.3231129348278045
2181,0.577798068523407,0.5931633114814758
2182,0.6118184924125671,0.3761643767356872
2188,0.710396945476532,0.6801022291183472
2189,0.602573812007904,0.6273193955421448
2190,0.602573812007904,0.6273193955421448
2201,0.2540118992328644,0.4660406112670898
2204,0.4777568578720093,0.5557074546813965
2206,0.609150767326355,0.582017183303833
2210,0.1228837221860885,0.294079452753067
2211,0.0,0.0
