id,tfidf
1138,4.264558857924041
1142,4.264558857924041
1145,7.30768741045738
1146,9.651582098154037
1148,4.264558857924041
1151,4.264558857924041
1155,1.9898173468254863
1159,4.411874525389859
1164,1.3836427515574945
1165,0.0
1168,13.620349698773651
1171,8.308641981464813
1172,4.672539751307265
1176,8.308641981464813
1177,5.311707717308838
1180,0.0
1185,4.887419927206113
1191,8.28905047131073
1192,8.28905047131073
1195,3.019861138310383
1196,8.592229858848992
1205,1.8182462638250239
1206,8.517716747899902
1208,2.7066762790614964
1212,1.7674215508051285
1215,0.0
1216,1.3153622777341498
1218,4.605298873549617
1220,0.0
1224,5.421360631852004
1227,2.051330568098246
1228,7.941724885305488
1230,7.941724885305488
1231,7.941724885305488
1237,7.6899282009583665
1238,13.648124589543722
1243,29.22790145599589
1248,5.0571834643382445
1252,4.619636654983955
1253,4.619636654983955
1257,0.0
1266,0.0
1267,0.0
1273,2.145595639660828
1275,3.7547173746402995
1276,6.637502309399071
1279,3.288396995273928
1287,11.543331779127747
1289,10.782489751628024
1291,3.8227561446591687
1296,4.306041923331914
1300,0.0
1302,6.0653092899334835
1303,7.9401332712844095
1316,1.0058811520641933
1317,4.75994420858563
1320,11.42757299316061
1323,0.0
1326,6.88339220649483
1335,12.059583535048898
1338,14.989625088042054
1340,8.195894198010594
1344,3.005451355088277
1345,3.005451355088277
1347,4.221855859946728
1348,4.605298873549617
1349,4.26689641760184
1355,0.9156242316315084
1356,4.468267725951002
1357,0.0
1359,9.909947736073363
1364,9.50897981771791
1366,8.08841243402257
1377,0.0
1387,0.0
1388,0.0
1394,0.0
1395,3.478529595440561
1397,5.262060586661416
1399,13.432339627374445
1401,6.76316945957335
1403,8.645049507103607
1405,7.892595300311478
1408,0.0
1414,3.9867498376261423
1419,16.22505798468424
1422,4.184836881179876
1427,5.940190194783103
1431,0.0
1433,3.998091233170003
1434,1.8703583815836962
1436,4.620212801288328
1439,0.0
1443,17.706058240413988
1444,0.0
1449,6.179282508586843
1453,7.895809948165137
1454,7.895809948165137
1458,2.0637343499694003
1468,3.7966408815130457
1471,7.169017662829836
1472,0.0
1473,0.0
1479,0.0
1481,11.31431139689305
1483,6.2992003479688
1486,8.05283393001713
1487,10.496237757586712
1490,5.0151110489242505
1491,11.31431139689305
1492,6.2992003479688
1496,6.2992003479688
1497,8.136850870186864
1501,6.2992003479688
1504,0.0
1506,8.538382077215784
1509,0.0
1512,12.108606575086927
1528,11.593263570552189
1538,2.601166801814229
1542,8.721367354798621
1546,6.464798319110082
1548,2.56977285266739
1554,3.1899915331940973
1560,1.4934868762525955
1561,1.4934868762525955
1562,0.0
1568,5.679938880940706
1569,15.210386001426835
1571,1.4934868762525955
1572,8.381535820251903
1576,9.51399237701523
1577,13.893587975859644
1578,6.7415294664639305
1587,12.92365069318134
1588,12.283668812841386
1593,13.095858496021904
1595,7.430314698576986
1609,0.0
1610,7.13706072058293
1612,4.3067886480260364
1616,0.0
1617,2.6365579123394527
1622,4.8321908151238615
1624,4.8321908151238615
1627,6.01360034410788
1633,3.9399250529048406
1634,4.357763189590701
1637,12.666568477777389
1640,2.400733163023422
1643,9.909947736073363
1645,5.828121762364883
1647,2.1277328515863068
1648,2.1277328515863068
1653,0.0
1654,0.0
1655,9.78910120010657
1656,4.930798311747685
1657,3.3325265690773085
1661,7.539585424937645
1664,4.263544522212214
1667,4.124735376306653
1669,14.506402883017026
1670,6.856956858957407
1671,5.67152828418393
1672,5.67152828418393
1673,5.67152828418393
1675,5.67152828418393
1677,12.280172291953734
1681,0.0
1691,4.4612232575759645
1692,9.109276904073571
1696,0.0
1702,1.4996984856108633
1703,1.4996984856108633
1704,1.6460213675353712
1705,1.6460213675353712
1713,1.6460213675353712
1715,1.6460213675353712
1721,14.506402883017026
1722,8.288529046078297
1724,7.165012193026371
1726,8.598686708591092
1731,0.0
1733,0.0
1738,0.0
1740,2.422408820009798
1741,0.0
1742,2.422408820009798
1746,6.419404771884078
1749,2.084615499592293
1753,7.120108636433809
1762,4.605298873549617
1765,15.318607270603405
1771,1.4595829793274824
1774,2.2890075666117276
1777,2.2982388677757424
1779,1.8805162132006763
1780,5.704210997166884
1782,2.5157826171854003
1784,4.432656790526867
1785,8.224606155445823
1786,0.0
1790,7.888038798186944
1797,37.91817952813338
1804,1.8260957213444904
1805,4.318999868499477
1811,6.641699407009757
1815,4.426883068430368
1816,5.720479417374444
1818,3.505663078795056
1821,3.2863674438992576
1824,8.102350584292875
1829,1.2864195747845026
1830,0.0
1835,0.0
1841,0.8331279658730377
1844,11.289487894352696
1845,0.0
1846,11.289487894352696
1847,1.8224037735402143
1848,2.145595639660828
1851,1.0318671749847002
1852,10.072264442894483
1853,8.833671310119762
1855,3.986913843875897
1858,5.651730776932063
1861,10.394527325845855
1862,2.4846577952637734
1867,4.108761705489695
1868,8.3801536809252
1870,8.3801536809252
1872,0.0
1875,5.787673523736476
1881,9.150498739108572
1883,0.897454033641341
1894,2.9280077258231803
1896,5.817983961312203
1899,2.0847998850717944
1907,13.407076713927957
1914,0.0
1915,6.5817942384128605
1918,1.9848211403012457
1920,2.8017398606770136
1921,3.421557466004801
1922,3.421557466004801
1923,2.3122214492045634
1924,2.7444152579898433
1927,3.398195208113847
1931,3.421557466004801
1933,4.176812342247883
1939,0.0
1941,0.0
1943,1.0702573909485977
1956,3.08249026030222
1959,3.902669920621174
1961,0.0
1963,0.0
1964,3.2382988246130027
1966,0.0
1967,0.6035741557671644
1970,0.6035741557671644
1977,3.227653235371884
1979,2.152571952829589
1982,1.8300118482260697
1983,5.380225188201473
1987,8.54589039050777
1989,0.6432097873922513
1994,3.986913843875897
1998,4.875246389036263
2000,2.996386550736977
2001,2.996386550736977
2002,3.9695669591363716
2003,2.996386550736977
2006,5.794071650145295
2008,3.9695669591363716
2011,1.1677918535477587
2013,5.544915747206146
2019,0.0
2021,0.0
2022,12.42841401225191
2023,5.18213717168017
2024,0.0
2025,2.160149466405764
2029,0.0
2037,13.437187275456036
2039,5.335736622867304
2041,6.269146352192349
2042,0.0
2047,3.9897720922296225
2050,3.5244673817712315
2052,0.0
2056,5.56189629192524
2060,0.0
2062,0.0
2064,0.0
2065,0.0
2066,0.0
2070,3.558028695436984
2073,3.1701117464531245
2074,0.0
2081,4.036297876776208
2082,4.3390846406090064
2083,6.429285210142524
2085,15.665238004139063
2086,15.665238004139063
2088,0.0
2089,0.0
2095,0.0
2097,7.598148818039455
2098,7.598148818039455
2103,0.0
2106,0.0
2107,21.25867356511217
2109,11.263892667890152
2113,4.339741959583282
2115,3.4718721403550843
2117,2.2493622944291825
2118,6.5361292532734
2126,0.0
2130,1.5866683039756182
2133,1.4014557896237
2136,6.05319554470037
2137,0.0
2139,5.892492366349475
2146,4.75669087725862
2148,6.24463346450599
2149,7.883561341679045
2151,5.5947021503654355
2153,2.8017737765570567
2154,6.04429399402612
2157,8.846067770583176
2158,11.86924036853611
2160,0.0
2163,0.0
2166,6.221503930442894
2167,6.221503930442894
2169,0.0
2173,0.0
2176,0.0
2181,7.75246908170459
2182,7.73494947008391
2188,14.368910780073662
2189,11.974306165103892
2190,11.974306165103892
2201,0.0
2204,0.0
2206,4.306041923331914
2210,0.0
2211,6.254566666898631
2218,2.0613759194981665
2222,3.1537858780028594
2224,3.986913843875897
2226,8.540511071277546
2237,13.161221494004486
2242,5.537452815625565
2245,8.57735186104168
2248,3.3619593204052807
2251,0.0
2257,3.1821532148577365
2258,3.1821532148577365
2259,3.1821532148577365
2270,11.652025762944819
2273,1.8182462638250239
2275,0.0
2277,7.519675160261748
2279,4.521885532584008
2281,7.631079755834039
2283,8.79099892774158
2284,0.0
2288,3.480857232682154
2291,0.0
2292,0.0
2293,1.9978272685624294
2297,1.9978272685624294
2298,3.480857232682154
2299,7.010527813671011
2300,0.0
2303,0.0
2306,2.4667473965163444
2310,3.480857232682154
2312,3.480857232682154
2315,0.0
2321,7.178791558130197
2323,2.3929873333663165
2325,6.058040961631488
2326,8.450857853029053
2328,8.450857853029053
2333,2.3929873333663165
2334,2.696702112141685
2339,6.058040961631488
2346,0.0
2351,2.8903133722481753
2359,2.842682551133391
2365,4.845203138465543
2369,3.3849980534732693
2374,4.2517841524895035
2375,7.787830734541268
2381,0.9566424032953857
2385,0.8098942501024783
2393,0.8098942501024783
2398,1.2864195747845026
2403,3.130774198861934
2409,6.50922743880486
2410,4.3067886480260364
2413,7.826165805652526
2416,5.036985650082059
2420,2.6057698596431287
2421,3.785627041067639
2423,0.0
2424,3.785627041067639
2426,5.783454309630068
2433,3.000038450904098
2435,6.9370423500905645
2439,1.9898173468254863
2442,2.822945312698524
2443,2.822945312698524
2448,3.4718721403550843
2449,0.0
2451,2.598979165126081
2453,3.2952561998400736
2455,4.551566872932438
2456,6.9702013399936495
2461,3.9209101956987373
2462,3.9209101956987373
2464,5.875870965709023
2465,0.0
2466,1.9549607700102851
2468,3.16063032196193
2470,13.99386626667814
2471,3.710544043296392
2474,0.7971419531019708
2475,6.762544648851407
2478,3.0998561245404272
2484,4.348646727226243
2485,4.730788278698162
2489,1.514693982937193
2490,0.0
2500,8.334290359541432
2502,1.4635704496096442
2507,0.0
2513,6.849145877126664
2514,5.203124509591293
2515,6.347554105248098
2516,9.088141944197329
2534,1.9575453154629157
2535,9.424434268937556
2538,9.424434268937556
2539,11.102950868957691
2540,6.073969241977167
2545,5.748158718422793
2551,5.748158718422793
2555,3.365569047376628
2556,2.51270481668303
2562,7.851298666260734
2571,5.959111721297248
2575,3.0388538279721002
2578,1.9898173468254863
2581,1.4014557896237
2582,2.5153590926045095
2585,0.0
2592,8.49074220123718
2598,16.76177617737312
2604,6.466995547631992
2605,10.876626472299998
2608,12.269897239956737
2616,16.130574763202
2617,7.943425201803924
2621,13.535025239922533
2622,4.291784227596697
2626,7.4937389158853716
2627,0.0
2628,2.4846577952637734
2636,7.170127398193937
2642,0.0
2643,16.316861355138872
2654,9.382086243228503
2657,0.0
2660,2.6673379530605255
2662,5.678440561601458
2666,4.447382673303125
2669,4.447382673303125
2670,1.9575453154629157
2671,4.97705159563443
2672,5.796146091729269
2673,7.054471479490019
2675,9.424434268937556
2677,2.4151965961824984
2680,0.52897270848357
2685,8.548994950988396
2686,2.4151965961824984
2688,2.4151965961824984
2691,8.522240493611143
2695,4.802570581392944
2696,4.802570581392944
2697,13.706198383198679
2698,4.937764962289784
2700,4.2616856565707835
2704,5.797949614129167
2708,0.0
2709,1.634380706403429
2710,2.579135805370811
2712,4.275737838060032
2715,3.7629037028963097
2725,4.79494651818678
2728,1.794908067282682
2729,2.357318705727337
2733,7.871125157962649
2735,7.169017662829836
2736,10.838744933797607
2737,11.407992254357534
2741,13.984161250601577
2744,3.7331840762404083
2750,6.833166554706876
2752,14.703219486446093
2755,12.904143735172962
2758,9.25753813970442
2768,7.531979123629546
2777,3.2920427350707424
2782,0.0
2784,10.028798921242291
2785,14.810242113179186
2786,7.661944617723221
2787,9.515151798975035
2791,4.95346943262955
2796,1.67916964527847
2798,2.831307768744242
2800,5.697058495270589
2802,1.67916964527847
2808,6.878405974479137
2816,0.0
2818,2.253765612457042
2820,3.2596467645212353
2823,13.997952610260173
2826,5.086579011994224
2831,8.498422962461477
2833,13.004005065417823
2834,4.009448624677883
2835,8.977327573275488
2836,4.967878948597605
2838,9.393567058253506
2839,5.971378925976544
2841,8.102016999405867
2845,14.114273513569394
2846,3.185664013022553
2847,0.6432097873922513
2853,6.2739196528192185
2855,4.1052547368267005
2859,5.370536094746413
2861,8.096038573796065
2865,2.4039382881425153
2866,2.4039382881425153
2867,6.273943507435664
2869,4.228385458901996
2870,4.989102867545713
2871,8.624976354654958
2872,8.624976354654958
2874,0.0
2875,8.624976354654958
2876,8.624976354654958
2880,4.447867852640186
2882,4.447867852640186
2883,7.725528969980651
2885,2.5728391495690053
2887,2.5728391495690053
2892,7.690434045464661
2894,12.843123865876308
2895,11.423592931337692
2896,7.409193271629163
2897,0.0
2898,10.254501664403731
2899,0.0
2901,7.264290737588663
2902,11.86303771395605
2905,1.8164064560280566
2909,0.0
2912,5.199173634080294
2914,3.152690404896915
2915,3.195008301877083
2918,3.152690404896915
2920,0.0
2921,7.409193271629163
2924,1.8182462638250239
2932,0.0
2935,9.805769687797405
2943,4.975012465166997
2944,4.975012465166997
2949,1.4934868762525955
2958,3.497459169401167
2964,5.345034668678686
2966,8.115035862715956
2968,3.9696422806024914
2971,6.5925451801453
2973,3.1784250424860314
2974,9.77097022263133
2975,6.5925451801453
2976,0.0
2980,8.951223274318304
2984,0.0
2987,1.185428574773477
2990,0.0
2991,0.0
3002,0.0
3004,1.0762859764147945
3008,0.0
3010,0.0
3012,0.0
3013,0.0
3017,4.017567483902884
3021,0.8098942501024783
3026,7.49977647723157
3029,3.434612433522153
3030,5.3708113978246015
3032,0.0
3036,1.5099544965704899
3039,0.0
3044,0.0
3050,18.072853194674867
3055,11.196064166667973
3056,11.196064166667973
3066,15.91978335791555
3067,8.945681053247467
3069,13.16751813664677
3070,4.610568007336859
3076,5.561978359091781
3078,12.184083695100554
3079,10.50242104560483
3082,2.2493741883229297
3086,0.0
3089,1.944714055575167
3092,6.885156742088215
3096,2.5082818601298484
3098,0.0
3101,7.068969178195944
3104,4.678084899943399
3105,7.047795271975914
3114,12.154758249386735
3115,3.4030323376779332
3116,7.6426375400773665
3121,6.471287441588828
3126,5.6477379799333995
3127,2.0613759194981665
3128,0.0
3134,2.0847998850717944
3135,18.04177820966005
3136,20.82713305452654
3138,8.336987093461268
3139,0.6035741557671644
3140,2.0196509325879717
3143,2.6232250883551362
3144,2.0196509325879717
3147,0.0
3151,8.924248432627007
3159,8.23248134773224
3161,7.340575060629753
3163,4.145585233074496
3165,4.932874041057214
3170,11.277084646767719
3171,0.0
3172,0.0
3179,10.550967983244552
3181,6.74475356263358
3187,3.876558724094319
3190,10.334569932030396
3192,0.0
3194,0.0
3199,2.601166801814229
3200,8.951452912093094
3202,2.601166801814229
3211,7.529223248576579
3213,3.4871135416343355
3214,3.4871135416343355
3215,3.4871135416343355
3223,3.4871135416343355
3225,7.409193271629163
3227,0.0
3229,0.0
3231,1.6626731805057973
3232,5.126919770144835
3235,2.687345663655371
3238,8.090302745752979
3241,7.971038577478495
3246,0.0
3249,0.0
3250,2.0747475058733
3254,0.0
3256,3.000038450904098
3260,2.3869926697300468
3268,0.0
3270,11.041710941748779
3272,4.232566709221668
3274,3.0906810371359876
3276,11.936765815869158
3281,0.0
3285,5.111803588866903
3288,2.473818903548019
3292,2.473818903548019
3295,0.0
3301,2.473818903548019
3304,0.0
3309,0.0
3311,0.0
3312,4.971196822371136
3314,0.0
3315,0.0
3322,11.64009884456091
3323,0.0
3327,8.744001219881483
3328,4.989885469320805
3330,6.343775901426383
3331,0.0
3333,7.159940777986094
3338,7.141373005095268
3341,4.401208340883238
3342,7.141373005095268
3344,7.895566420549768
3346,7.895566420549768
3348,0.0
3354,4.145393582113466
3356,3.4871135416343355
3359,6.7453385337530545
3360,4.145393582113466
3366,0.0
3369,3.3991789174944502
3374,3.3991789174944502
3388,5.808640509643615
3389,3.269345238869335
3391,0.0
3392,5.111803588866903
3397,2.53177138338185
3400,0.0
3403,1.4635704496096442
3406,0.6432097873922513
3407,2.945332422495383
3410,2.7280096724640455
3411,4.3869225201749265
3412,2.302122635103132
3414,5.510687291123055
3416,1.9213442773697866
3417,8.456499795572935
3418,8.456499795572935
3422,8.456499795572935
3430,11.184513205570209
3440,6.472807514760632
3443,5.583291804625284
3446,0.0
3447,3.936890238271263
3449,6.1871228133052085
3453,8.660655781411183
3457,11.582965336219187
3460,0.0
3470,10.50749707270332
3471,11.63437987893184
3473,5.639037180727451
3475,3.70649925786873
3477,0.6391636778044755
3479,3.5244673817712315
3485,4.181815125510454
3486,2.996386550736977
3487,5.176047199393366
3488,4.49608503634784
3490,5.176047199393366
3491,2.996386550736977
3494,4.181815125510454
3496,6.361475774166843
3499,3.343270841586973
3506,0.0
3507,0.0
3509,0.0
3513,15.209722233222449
3515,1.4635704496096442
3516,4.42439559077954
3517,1.4635704496096442
3520,1.3350353662397985
3521,0.0
3522,8.997965189686859
3523,2.243820436979841
3535,7.654259698809666
3536,9.898080135789508
3540,2.243820436979841
3541,2.243820436979841
3543,6.077375042381461
3552,0.0
3553,8.351714798506773
3558,5.2333324883328665
3561,5.313799353407799
3564,0.6352664039847239
3570,5.313799353407799
3576,5.098450209605346
3578,9.845019037124885
3579,0.0
3580,5.748158718422793
3583,8.97740713890207
3584,5.748158718422793
3590,0.6035741557671644
3591,10.48880004730041
3597,5.748158718422793
3604,11.014836049056079
3606,6.567253214517632
3610,0.0
3611,2.0747475058733
3612,0.0
3614,0.0
3615,1.7058729126695042
3616,0.0
3618,0.0
3624,5.8293973514200355
3625,9.424434268937556
3627,4.447382673303125
3629,7.70578711023701
3632,3.185010813459699
3635,0.0
3636,0.0
3638,3.08249026030222
3639,12.263321553766255
3640,7.794363048672711
3641,7.029196178891201
3643,21.554718105691816
3647,2.7070436856987117
3651,11.208201013008434
3657,3.3116170932963005
3658,12.869078763675565
3661,8.752652554121681
3665,3.681353865031525
3669,4.778619344015806
3675,3.5286442619097684
3678,0.0
3680,7.575152120115742
3683,14.104275189970949
3685,3.111615603649094
3690,0.0
3692,8.161872871830834
3695,10.447658735843952
3699,10.725210314057223
3700,5.748158718422793
3702,10.725210314057223
3704,10.317609415617625
3708,4.199196001562364
3710,10.107879152992616
3715,6.983003940861703
3718,0.0
3719,0.0
3720,5.9368008870673705
3723,2.60888214292932
3725,2.5153590926045095
3726,2.051330568098246
3727,2.051330568098246
3731,1.4563035835731402
3736,0.0
3737,9.217326831843678
3739,0.0
3750,6.379951367798144
3758,5.163251388928895
3760,9.959343399275248
3763,0.0
3769,8.231621531595344
3773,14.161590508857895
3777,14.343591582402073
3778,7.79163315044762
3781,2.838379196234264
3784,3.685715249639902
3786,4.763078762473879
3791,5.514528936969597
3792,4.329100362196121
3793,8.663546145073745
3794,6.64880464199101
3796,4.632783867958333
3800,3.193332007999486
3802,4.264558857924041
3803,10.742477028462996
3807,3.9219790168259276
3809,6.882804157995823
3811,7.520291544541145
3821,1.0058811520641933
3822,1.786066990579631
3823,2.7919481426438244
3824,1.0058811520641933
3826,0.0
3828,0.0
3830,0.0
3835,7.269743498362699
3838,7.1306271877042215
3844,5.917715591614861
3846,0.0
3851,1.3000825291340672
3858,8.80163067278227
3859,8.80163067278227
3861,8.80163067278227
3868,8.80163067278227
3878,7.79651472084273
3882,6.1027332884335745
3883,2.071421457358157
3887,6.9875722884804325
3890,1.9463742891367095
3893,2.881852145239009
3894,1.2071483115343289
3895,1.2071483115343289
3900,4.748073383246568
3901,13.122456355298432
3904,3.911039740888456
3906,0.0
3909,7.902185960621258
3913,0.0
3914,10.634390837248318
3916,6.671074009954688
3917,8.97671638929567
3918,3.505663078795056
3921,5.126321454735077
3924,10.47536368329164
3926,3.152690404896915
3929,3.3826609754018895
3930,4.679384196054841
3933,4.679384196054841
3934,10.493258198195951
3935,0.0
3937,0.0
3940,2.8820041389660567
3942,3.376686900989305
3947,2.5728391495690053
3952,4.290732825541251
3956,3.769425712328286
3959,3.4010592155497354
3960,1.1677918535477587
3966,5.180841996417359
3968,8.593891249243777
3971,12.971438970795935
3977,5.036985650082059
3979,0.0
3980,3.7832938710184045
3984,0.0
3985,4.798668501697473
3988,8.908398840247976
3990,6.210601203323666
3994,9.349159710901505
3997,6.746640904742285
4001,3.0750962415106105
4003,0.0
4004,1.7591253830127507
4006,1.7591253830127507
4010,2.687345663655371
4011,5.223262940144739
4013,5.223262940144739
4015,5.223262940144739
4016,6.229144092208932
4018,1.0058811520641933
4020,0.0
4022,4.100342315038697
4023,6.253879912985379
4026,7.477028552601781
4031,3.5578092051096144
4035,8.23248134773224
4036,2.3317072392429847
4043,4.145585233074496
4046,2.727197687638058
4048,4.932874041057214
4049,0.0
4051,13.476733223657702
4054,3.5578092051096144
4056,3.17515547425127
4058,11.200377546927129
4059,4.5720442793811
4061,1.8164064560280566
4064,1.521564276266669
4069,4.671721185625849
4071,7.912132477923947
4074,12.121561251286789
4078,8.599057430875924
4080,4.912623817097151
4082,4.389628657513084
4083,4.20942877336284
4085,7.612428841221944
4092,1.0762859764147945
4093,0.0
4096,1.5492697554236294
4097,5.926969951152184
4099,0.7971419531019708
4101,5.926969951152184
4103,5.926969951152184
4106,6.724111904254155
4108,9.961346053042806
4115,12.497263329532174
4120,6.746282400925592
4121,2.5359172764893683
4124,5.007507077538195
4125,6.746282400925592
4127,6.570293378379991
4129,6.368965686873345
4131,10.113094180006872
4132,4.546474577253637
4137,5.870122374946726
4138,3.37237678131679
4142,9.751192815645851
4146,5.389447563764394
4147,12.918359669762067
4148,7.714234051409921
4149,3.876558724094319
4154,6.548796106079395
4155,0.0
4160,0.0
4161,5.840482945848793
4163,5.840482945848793
4172,6.464798319110082
4176,6.464798319110082
4177,4.815983140393618
4184,0.0
4192,0.0
4193,0.0
